TIC ID,TOI,CTOI,Master priority,SG1A priority,SG1B priority,SG2 priority,SG3 priority,SG4 priority,SG5 priority,ACWG ESM,ACWG TSM,Time Series Observations,Spectroscopy Observations,Imaging Observations,TESS Disposition,TFOPWG Disposition,TESS mag,TESS mag error,Pipeline Signal ID,Source,Detection,RA (deg),Dec (deg),PM RA (mas/yr),PM RA error,PM Dec (mas/yr),PM Dec error,Transit Epoch (BJD),Transit Epoch error,Period (days),Period error,Duration (hours),Duration error,Depth (mmag),Depth (mmag) error,Depth (ppm),Depth (ppm) error,Planet Radius (R_Earth),Planet Radius error,Planet Insolation (Earth flux),Planet Eq Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance error,Stellar Teff (K),Stellar Teff error,Stellar log(g) (cm/s2),Stellar log(g) error,Stellar Radius (R_Sun),Stellar Radius error,Stellar Metallicity,Stellar Metallicity error,Stellar Mass (M_Sun),Stellar Mass error,Sectors,Comments,Date TOI Alerted (by TESS Project),Date TOI Updated (by TESS Project),Date Modified (by ExoFOP-TESS)
32949762,2464.01,,5,5,5,5,5,5,5,53.2,149.7,0,2,0,KP,KP,12.3352,0.006,1,qlp,SPOC,87.679561,-27.623322,26.975,0.03,-34.83,0.037,2459222.681,0.000457,3.7684981,0.0000066,2.727,0.075,21.713255,0.002625,19800,2.41749,12.5471,0.766713,210.575,1061,105,288.326,2.022,5160,127.22,4.49546,0.0865341,0.87,0.05,,,0.873,0.109236,"6,32,33",WASP-160 B b,2021/2/3,2021/2/19,2022/8/19
444013020,2547.01,,5,5,5,5,5,5,5,103.7,105.4,0,1,0,KP,KP,11.302,0.006,1,qlp-s46-tois,SPOC,133.324298,8.523017,2.76,0.061,3.252,0.04,2459577.819,0.0001728,2.3114199,0.0000023,2.585,0.022,17.611564,0.000385,16090,0.354199,14.2928,0.631063,796.887,1480,286,273.703,2.7065,5785.79,104.216,4.39543,0.0718388,1.07,0.05,0.336,0.034,1.038,0.128489,"34,44,45,46",WASP-65 b,2021/3/11,2022/3/10,2022/8/17
420177051,2562.01,TIC 420177051.01,3,4,4,3,1,4,4,32.7,88.7,5,1,0,PC,PC,12.5945,0.009,1,qlp-s47-tois,CTOI,292.018975,77.378608,1.183,0.027,-8.032,0.028,2459693.818,0.002276708,4.0483694,0.0000039,2.916,0.074,13.371412,0.001954,12240,1.79944,13.7358,0.669314,415.175,1257,134,587.158,6.7255,6054,133.7,4.3,0.08,1.24,0.06,,,1.13,0.147678,"14,17,18,19,20,21,23,24,25,26,40,41,47,50,51",CTOI from Olmschenk (2021),2021/3/18,2022/7/15,2022/8/19
239816546,2570.01,TIC 239816546.01,3,4,4,3,4,4,4,67.1,68.5,3,9,5,PC,PC,11.9775,0.006,1,qlp-s45-tois,CTOI,87.18804,32.084043,-6.393,0.073,-15.861,0.06,2459548.561,0.0003181,2.9887607,0.0000031,2.794,0.064,16.233075,0.000748,14840,0.688871,14.4391,0.7947,517.006,1328,142,361.857,6.2435,5639,144.5,4.34,0.08,1.12,0.06,,,1,0.124689,"19,43,44,45",CTOI from Olmschenk (2021),2021/3/18,2022/3/10,2022/8/19
159332859,2574.01,TIC 159332859.01,3,4,3,3,3,4,4,43.6,74.8,3,0,2,PC,PC,12.881,0.007,1,qlp-s48-tois,CTOI,232.809527,79.267227,-0.462,0.027,5.111,0.028,2459634.909,0.0004301,4.4817662,0.0000032,2.205,0.049,23.143087,0.002305,21090,2.12332,18.864,0.872797,277.536,1137,132,834.038,9.0895,6734,131.5,4.41,0.09,1.25,0.06,,,1.44,0.249811,"14,15,19,20,21,25,26,40,41,48",CTOI from Olmschenk (2021); large PC,2021/3/18,2022/7/7,2022/8/19
103751498,2579.01,TIC 103751498.01,5,5,5,5,5,5,5,85.9,95.2,0,0,0,KP,KP,10.9101,0.007,1,qlp-s47-tois,CTOI,157.412341,70.527083,-46.527,0.05,-9.597,0.047,2459600.117,0.0002187,3.7146478,0.0000015,3.835,0.024,13.789185,0.000137,12620,0.126216,15.2308,0.759299,698.148,1432,310,281.498,2.5655,5783,125.2,4.21,0.07,1.32,0.07,,,1.04,0.12922,"14,20,21,40,41,47",Qatar-8 b; also found as CTOI by Olmschenk et al 2021,2021/3/18,2022/6/28,2022/8/19
102713734,2580.01,TIC 102713734.01,3,4,3,3,2,4,4,89.2,116,2,3,2,PC,PC,10.8064,0.006,1,qlp,CTOI,62.199207,67.116526,10.767,0.032,-5.174,0.047,2458839.453,0.0006684,3.397862,0.0001937,4.502,0.126,10.868146,0.001008,9960,0.92863,18.3834,0.865094,2031.47,1870,121,379.253,4.518,6590,230.5,4.05,0.1,1.83,0.08,,,1.373,0.242019,19,CTOI from Olmschenk (2021),2021/3/18,2021/3/18,2022/8/19
229285649,2591.01,,3,5,5,3,3,4,4,90.9,180.3,0,3,1,PC,APC,10.7669,0.006,1,qlp-s45-tois,QLP,98.024193,11.852283,8.942,0.064,-12.275,0.059,2459544.882,0.0003722,8.493027,0.0000054,3.733,0.234,22.766049,0.008266,20750,7.61364,20.982,1.04786,246.718,1104,190,316.228,3.869,6287,134.4,4.23,0.09,1.41,0.06,,,1.23,0.184102,"6,33,45",potentially too large for reported period,2021/4/7,2022/3/11,2022/8/19
149572298,2612.01,,3,4,3,3,1,4,4,24.1,54,1,0,0,PC,PC,13.2303,0.006,1,qlp,QLP,86.441717,-61.660023,0.619,3.114,24.866,3.114,2459379.018,0.0010448,13.3572104,0.0000249,4.947,0.183,33.0147,0.006021,29950,5.54543,19.2978,4.69083,158.626,988,187,636.656,,6636.1,780.6,,,1.12,0.27,,,,,"1,3,4,5,6,7,8,9,10,11,13,27,28,29,30,31,33,34,35,36,37,38",found in faint-star QLP search,2021/4/12,2021/11/4,2022/8/19
273850708,2616.01,,3,4,4,3,1,4,4,74.6,186,3,0,0,PC,PC,13.426,0.006,1,qlp,QLP,34.562228,-64.806837,-0.824,0.032,25.764,0.026,2459085.64,0.0005028,1.8531628,0.0000021,2.019,0.381,37.804481,0.022829,34220,21.0259,13.5946,,672.909,1418,122,401.511,2.6155,5355,56.4,4.46,2,0.68,,,,0.93,,"1,2,3,28,29",found in faint-star QLP search,2021/4/12,2021/4/12,2022/8/19
260537454,2617.01,,3,4,3,3,1,4,4,41.1,60.5,1,0,0,PC,PC,13.1982,0.006,1,qlp,QLP,96.953582,-58.051575,-10.722,0.03,-11.812,0.04,2459387.594,0.0003322,6.3187442,0.0000035,3.504,0.118,31.247711,0.001257,28370,1.15734,16.8683,,139.993,958,215,467.32,3.3975,4961,105.7,4.43,2,0.98,,,,0.9,,"1,2,3,4,5,6,7,8,9,10,11,12,13,28,29,30,31,32,33,34,35,36,38",found in faint-star QLP search,2021/4/12,2021/11/10,2022/8/19
31943299,2619.01,,3,4,3,3,1,4,4,13.9,72.8,2,0,0,PC,PC,13.2834,0.006,1,qlp,QLP,54.408387,-70.330657,-5.376,0.026,22.923,0.026,2459331.035,0.0006571,12.4724734,0.0000134,3.649,0.076,25.285817,0.003406,23020,3.13718,12.11,,30.1565,652,105,377.66,1.9655,4966,41.1,,,0.79,,,,0.83,,"1,2,3,6,7,10,13,27,28,29,30,33,36,37",found in faint-star QLP search,2021/4/12,2021/11/10,2022/8/19
382259755,2622.01,,3,4,3,3,1,4,4,79.4,89.1,3,0,0,PC,PC,13.5093,0.006,1,qlp,QLP,82.55168,-57.41168,-3.519,0.035,4.94,0.035,2459199.804,0.0004182,1.2207037,8.00E-07,2.186,0.021,28.134527,0.001216,25580,1.12016,17.4662,,2232.93,1915,185,782.496,10.4705,5991,122,4.43,,1.06,,,,1.1,,"1,2,3,4,6,7,8,9,10,11,12,13,32",found in faint-star QLP search,2021/4/12,2021/11/9,2022/8/19
349410350,2624.01,,3,4,4,3,1,4,4,48,127,1,0,0,PC,PC,13.4354,0.006,1,qlp,QLP,110.358754,-61.318059,-8.519,0.03,12.656,0.026,2459384.356,0.0003047,3.0235362,0.0000019,2.189,0.064,29.695582,0.001592,26980,1.46606,13.178,,203.691,1052,207,390.263,2.158,5141,122,4.6,,0.78,,,,0.87,,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38",found in faint-star QLP search,2021/4/12,2021/11/9,2022/8/19
308396509,2625.01,,3,4,4,3,1,4,4,70.1,100.5,2,0,0,PC,PC,13.2317,0.006,1,qlp,QLP,120.194098,-64.182197,-4.411,3.098,10.636,3.1,2459357.379,0.0003257,2.1481182,0.0000011,3.438,0.04,23.076542,0.000767,21030,0.706778,,,1710.18,1791,205,843.028,,5876,178.7,,,,,,,,,"1,2,4,5,7,8,9,10,11,12,27,28,31,32,34,35,36,37",found in faint-star QLP search; no stellar radius,2021/4/12,2021/11/9,2022/8/19
300604770,2626.01,TIC 300604770.01,3,4,3,3,3,4,4,50,141.8,1,0,1,PC,PC,12.6082,0.006,1,qlp,QLP,113.559595,-67.748369,20.211,0.024,-47.844,0.024,2459386.696,0.0020559,3.4562542,0.0000157,2.208,0.034,22.511069,0.007104,20520,6.54258,10.8897,0.928967,86.1479,848,292,192.435,0.489,4404,121.8,4.52,0.1,0.75,0.06,,,0.69,0.0865578,"1,2,3,4,5,6,7,8,9,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38",found in faint-star QLP search,2021/4/12,2021/11/9,2022/8/19
372818426,2645.01,,3,4,4,3,3,4,4,212.6,268,4,0,1,PC,PC,12.3956,0.006,1,qlp,QLP,67.136823,-56.515644,22.85,0.044,-7.993,0.052,2459198.749,0.0000646,1.4436707,2.00E-07,2.132,0.008,48.037868,0.000056,43280,0.0517086,20.6267,1.12586,965.704,1553,613,360.674,2.815,5465,129.9,4.47,0.08,0.94,0.05,,,0.96,0.125158,"2,3,4,5,9,12,29,30,31,32",found in faint-star QLP search,2021/5/4,2021/5/4,2022/8/19
29830212,2651.01,,5,5,5,5,5,5,5,40.8,71.1,0,0,0,EB,FP,13.3994,0.006,1,qlp,QLP,66.302329,-66.717121,-11.957,0.026,7.658,0.031,2459349.975,0.0003188,7.3164282,0.0000034,2.235,0.05,41.080861,0.010584,37130,9.74823,17.3698,,49.3074,738,212,396.637,2.353,4884,122,4.5,,0.83,,,,0.8,,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,30,31,32,33,34,35,36,37,38",found in faint-star QLP search; TFOP FP; retired as EB,2021/5/4,2021/10/5,2022/8/19
170889511,2666.01,,3,5,5,3,3,4,4,,,0,1,1,PC,APC,6.9887,0.006,1,qlp,QLP,139.480865,-3.387525,23.429,0.099,-63.661,0.091,2459259.141,0.0017871,,,1.445,0.07,24.19727,0.01222,22040,11.2546,16.6553,0.950689,21.4281,599,235,32.6024,0.09845,5212,110.6,4.3,0.08,1.11,0.06,0.08,0.03,0.89,0.10195,35,v-shaped; possible EB; single transit,2021/5/6,2021/5/6,2022/8/25
92359852,2690.01,,3,4,4,3,3,4,4,84.7,249.3,2,1,3,PC,PC,10.732,0.021,1,qlp,QLP,52.231039,-19.974666,,,,,2459167.712,0.0004408,4.1549988,0.0000041,2.873,0.096,15.120533,0.002312,13830,2.12906,,,,,109,,,,,,,,,,,,,"4,31",no radius; found in faint-star QLP search,2021/6/3,2021/6/3,2022/8/19
32677675,2704.01,TIC 32677675.01,3,4,3,3,3,4,4,44,60.5,2,0,1,PC,PC,12.7063,0.008,1,qlp,QLP,85.704592,-25.996545,-10.654,0.028,-7.534,0.036,2459225.757,0.0004184,3.6364993,0.0000028,3.509,0.04,18.284902,0.000534,16700,0.491401,16.4306,0.782017,977.668,1557,131,718.493,11.6905,6552,134.2,4.39,0.09,1.23,0.06,,,1.36,0.215864,"5,6,32,33",found in faint-star QLP search; CTOI from Olmschenk et al. (2021),2021/6/3,2021/6/3,2022/8/19
119290630,2724.01,,3,4,3,3,1,4,4,141.3,155.4,3,0,0,PC,PC,13.1901,0.006,1,qlp,QLP,96.610774,-41.416669,-7.374,0.029,-0.023,0.029,2459227.337,0.0002104,1.4875055,5.00E-07,1.874,0.017,49.309647,0.000604,44400,0.555935,18.3083,,550.26,1349,199,396.678,2.6675,5142,122,4.54,,0.83,,,,0.87,,"6,7,33",found in faint-star QLP search,2021/6/3,2021/6/3,2022/8/19
237770757,2745.01,,3,4,4,3,3,4,4,106.4,178.3,1,0,1,PC,PC,11.9685,0.006,1,qlp,QLP,104.377746,3.994035,-1.8,1.9,-4.4,2,2459211.946,0.0005593,1.7932884,0.0000018,3.299,0.092,17.699847,0.001401,16170,1.29029,22.7665,,5108.84,,102,744.184,,7122,,,,1.74,,,,,,"6,33",found in faint-star QLP search,2021/6/3,2021/6/3,2022/8/19
284288093,2766.01,,3,5,5,3,3,4,4,46.4,74.8,3,3,1,PC,APC,11.7351,0.006,1,qlp,QLP,106.631185,-53.534681,-2.2,3.4,-3.4,3.1,2459301.369,0.0004182,7.2748135,0.0000055,3.779,0.054,16.420447,0.000879,15010,0.809741,17.4324,,255.021,,151,453.429,,6792.7,280.2,4.24,2.01,1.4,,,,,,"6,7,8,9,33,34,35,36",found in faint-star QLP search,2021/6/3,2021/11/10,2022/8/19
302976834,2783.01,,3,4,3,3,3,4,4,109.5,149.6,3,0,1,PC,PC,12.373,0.032,1,qlp-s45-tois,QLP,83.450594,16.810667,,,,,2459547.675,0.0002858,2.3044132,0.0000014,3.102,0.051,22.256148,0.001179,20290,1.08582,22.8234,0.988396,756.205,1460,143,517.422,,,,,,1.55,0.07,,,,,"6,43,44,45",found in faint-star QLP search; large Rp,2021/6/3,2022/3/11,2022/8/19
156887426,2799.01,,3,4,3,3,1,4,4,80.6,87.9,2,0,0,PC,PC,13.1811,0.006,1,qlp,QLP,99.011337,-45.280583,6.644,0.028,14.485,0.026,2459227.328,0.0003774,1.4367914,9.00E-07,2.178,0.07,25.463642,0.002713,23180,2.49873,16.9266,,1530.88,1742,116,651.979,6.1745,5873,122,4.4,,1.07,,,,1.06,,"6,7,33",found in faint-star QLP search,2021/6/3,2021/6/3,2022/8/19
124379043,2803.01,,3,4,4,3,3,4,4,98.8,125.1,5,3,1,PC,PC,12.0753,0.006,1,qlp,QLP,93.11474,-23.492496,0.79,0.026,11.877,0.041,2459227.309,0.0003197,1.962292,0.0000014,2.935,0.061,22.943463,0.001165,20910,1.07258,17.4523,0.824429,2085.59,1882,124,494.818,6.562,6384,128.7,4.41,0.08,1.16,0.05,,,1.28,0.192902,"6,33",found in faint-star QLP search,2021/6/3,2021/6/3,2022/8/19
123462119,2826.01,,3,4,3,3,3,4,4,148.3,412.2,1,0,1,PC,PC,12.8565,0.052,1,qlp,QLP,102.832655,-11.586243,0.241,0.074,0.356,0.071,2459224.572,0.0003821,1.9275568,0.0000016,2.621,0.047,43.27062,0.003697,39070,3.40486,,,6683.74,2518,111,936.741,35.0425,9168,716,,,,,,,,,"6,7,33",no radius; found in faint-star QLP search,2021/6/4,2021/6/4,2022/8/19
178577607,2840.01,,3,4,4,3,3,4,4,115.5,142.6,2,0,1,PC,PC,12.9159,0.008,1,qlp,QLP,108.649235,-6.835297,-4.163,0.046,2.002,0.042,2459212.236,0.0005117,1.532427,0.0000014,2.351,0.051,31.974289,0.004408,29020,4.05964,19.4762,1.02313,1580.66,1756,105,609.523,9.1845,5957,134.1,4.39,0.08,1.11,0.06,,,1.09,0.137855,"7,33",found in faint-star QLP search,2021/6/4,2021/6/4,2022/8/19
355796887,2889.01,,3,4,3,3,3,4,4,107.2,256.7,1,0,1,PC,PC,12.973,0.006,1,qlp,QLP,132.225584,-61.904997,-2.515,3,7.091,3,2459325.239,0.0005378,3.6579148,0.0000041,4.33,0.189,35.648147,0.005268,32300,4.85216,,,869.875,1512,138,937.591,,5765,93.6,,,,,,,,,"8,9,10,35,36,37",found in faint-star QLP search; no stellar radius,2021/6/4,2021/11/9,2022/8/19
36452991,2969.01,,3,4,3,3,3,4,4,128.8,268.1,4,0,1,PC,PC,11.9361,0.006,1,qlp,QLP,150.062625,-47.445244,11.99,0.047,-0.638,0.047,2459303.3,0.0002778,1.8237148,8.00E-07,1.322,0.038,25.174691,0.002903,22920,2.67419,12.3326,0.963108,131.939,944,142,163.996,0.6925,4581,128.1,4.51,0.1,0.78,0.06,,,0.72,0.081763,"9,10,36",V-shaped; found in faint-star QLP search,2021/6/4,2021/11/10,2022/8/17
97825640,2989.01,,3,4,3,3,3,4,4,77.7,178.5,3,0,1,PC,PC,12.7103,0.006,1,qlp,QLP,171.231675,-27.062362,-118.094,0.035,-15.536,0.03,2459302.225,0.0003596,3.1228396,0.0000024,2.18,0.061,30.901361,0.00359,28060,3.30633,13.4539,1.19502,86.7639,850,106,195.795,1.0065,4262,123,4.49,0.1,0.77,0.07,,,0.666,0.0811065,"9,36",found in faint-star QLP search,2021/6/4,2021/11/10,2022/8/19
357202877,3010.01,,3,4,4,3,3,4,4,44.9,77.6,5,0,1,PC,PC,11.9656,0.006,1,qlp,QLP,136.943889,-61.011529,25.238,0.051,-19.247,0.045,2459318.201,0.0005469,9.5537684,0.000011,3.414,0.303,20.008784,0.009499,18260,8.74917,18.0441,0.972963,125.806,933,106,421.094,4.8905,5816,127.1,4.25,0.07,1.27,0.06,,,1.05,0.128834,"9,10,35,36,37",found in faint-star QLP search,2021/6/4,2021/11/9,2022/8/19
371864043,3041.01,TIC 371864043.01,3,4,3,3,3,4,4,58.2,62.9,2,0,1,PC,PC,11.2553,0.006,1,qlp,QLP,149.324748,-68.779105,-25.283,0.041,13.962,0.045,2459359.135,0.0003594,2.9599541,0.0000025,3.523,0.056,7.834643,0.000488,7190,0.449795,15.9636,0.7688,1361.35,1692,140,484.97,5.947,6267.7,120.8,4,0.09,1.84,0.09,0.069803,0.0838621,1.22,0.179806,"10,11,36,37",found in faint-star QLP search,2021/6/4,2021/11/9,2022/8/19
376740324,3085.01,,5,5,5,5,5,5,5,,,1,0,0,EB,FP,12.1229,0.008,1,qlp,QLP,153.301542,-62.875354,-6.498,0.044,3.628,0.041,2459327.096,0.0003547,4.5300175,0.000005,5.331,0.091,39.582182,0.00252,35800,2.32132,,,4849.38,2324,178,1938.67,88.46,9046,211.7,,,,,,,,,"10,36,37",found in faint-star QLP search; TFOP FP; retired as EB,2021/6/4,2021/10/5,2022/8/25
120723776,3109.01,,5,5,5,5,5,5,5,111.3,168.5,0,0,0,PC,FP,12.483,0.023,1,qlp,QLP,164.06056,-52.482296,,,,,2459327.889,0.0003354,2.8831285,0.0000026,3.53,0.06,28.925924,0.00297,26290,2.73564,28.6734,1.20118,523.57,1332,170,,,,,,,1.77,0.07,,,,,"10,36,37",found in faint-star QLP search; TFOP FP retired as EB,2021/6/4,2021/6/4,2022/8/19
418471796,3136.01,,3,4,4,3,3,4,4,98.7,144.1,2,0,1,PC,PC,12.7666,0.006,1,qlp,QLP,205.332577,-79.40995,-3.934,0.034,-4.547,0.032,2458647.434,0.0005189,2.6841972,0.0000511,2.845,0.062,32.186765,0.002853,29210,2.62793,20.8582,1.05414,736.923,1451,116,572.389,7.4125,5914,133.1,4.33,0.08,1.17,0.06,,,1.08,0.133209,"11,12",found in faint-star QLP search,2021/6/4,2021/6/4,2022/8/19
241326434,3241.01,,3,4,4,3,3,4,4,79,137.3,2,0,1,PC,PC,11.7754,0.006,1,qlp,QLP,204.13817,-51.044343,1.593,0.079,-13.716,0.074,2458613.211,0.0004744,6.8379451,0.0003526,2.564,0.222,37.489749,0.01832,33940,16.8732,18.0337,0.932136,118.849,919,104,300.417,3.94,5912,127.8,4.51,0.08,0.96,0.04,,,1.08,0.131138,11,found in faint-star QLP search,2021/6/4,2021/6/4,2022/8/19
306648160,3321.01,TIC 306648160.01,3,4,4,3,3,4,4,80.1,82.7,1,19,2,PC,PC,10.6651,0.006,1,qlp,QLP,265.760335,-65.008252,0.113,0.046,-1.961,0.049,2458681.489,0.000529,3.6525305,0.0000752,4.153,0.07,10.659801,0.000426,9770,0.392199,14.7302,0.716888,967.919,1553,139,285.895,3.281,5930,129.2,4.14,0.08,1.47,0.07,,,1.08,0.141042,"12,13",found in faint-star QLP search; CTOI from Olmschenk et al. (2021),2021/6/4,2021/6/4,2022/8/19
256158543,3329.01,TIC 256158543.01,3,4,4,3,3,4,4,38.1,117,1,2,2,PC,PC,11.6723,0.006,1,qlp,QLP,266.880985,-79.466679,-2.25,0.029,-1.995,0.037,2458677.713,0.000843,5.0648607,0.0001467,4.379,0.098,10.594016,0.00091,9710,0.83827,13.4126,0.607154,768.027,1466,115,441.315,4.0245,6411,127.4,4.29,0.08,1.34,0.06,,,1.29,0.201377,"12,13",found in faint-star QLP search; CTOI from Olmschenk et al. (2021),2021/6/4,2021/6/4,2022/8/19
39858507,3460.01,,3,4,4,3,3,4,4,123.9,160.3,7,1,4,PC,PC,8.82719,0.006,1,qlp,QLP,255.920846,-30.770097,-14.578,0.083,-10.538,0.055,2459378.778,0.0013449,4.6288384,0.0000292,6.264,0.521,5.85703,0.00032,5380,0.294727,17.2704,0.794132,4580.01,2291,110,205.426,2.8765,5978.9,104.1,3.89,0.09,2.22,0.1,,,1.375,0.226955,"12,39",found in faint-star QLP search,2021/6/16,2021/8/26,2022/8/19
81077799,3492.01,,3,4,3,3,3,4,4,66.3,80.7,0,0,1,PC,PC,8.4504,0.006,1,qlp,SPOC,166.636671,-53.73198,-8.847,0.049,-2.115,0.047,2459323.745,0.0007495,9.2226358,0.000337,5.011,0.126,3.676004,0.000235,3380,0.21621,15.3135,0.659742,311.425,1170,111,201.957,1.274,6332,133.626,3.7075,0.0835077,2.59,0.11,,,1.25,0.186312,"36,37",large PC,2021/6/21,2021/7/15,2022/8/19
98957720,3501.01,TIC 98957720.01,3,5,5,3,3,4,4,69,178.1,0,8,1,PC,APC,10.7413,0.006,1,spoc,SPOC,181.000805,-28.325347,-42.517,0.061,-3.516,0.031,2459313.472,0.000359817,15.34925508,0.000514485,2.93400065,0.035692308,26.17846,0.366755,23822.89819,337.73654,18.73614848,1.4234569,73.87359811,747.7252776,137.7596,206.21,1.916,5782.5,178.7,3.92,0.12,1.002490044,0.0464322,-0.06,0.1,1.099,0.145018,"10,37",period could be half (7.676 d); likely EB,2021/6/21,2021/6/21,2022/8/19
260761464,3589.01,,3,4,3,3,1,4,4,80.9,143.9,2,1,0,PC,PC,11.528,0.016,1,qlp,QLP,326.392082,39.495055,-0.024,0.035,-1.053,0.04,2458762.13,0.0006625,3.0830619,0.0000677,3.814,0.075,16.023698,0.001495,14650,1.37673,19.9441,0.955891,3081.5,2075,122,574.124,8.962,7658.5,148.8,4.28,0.09,1.61,0.08,0.176,0.011,1.79,0.292587,"15,16",found in faint-star QLP search,2021/6/23,2021/6/23,2022/8/19
330135981,3604.01,,3,4,4,3,2,4,4,,,7,3,2,PC,PC,11.7344,0.007,1,qlp,QLP,333.501055,56.918981,,,,,2458787.005,0.0002927,1.0666884,0.0000114,1.549,0.068,22.499984,0.001033,20510,0.951211,,,957.588,1549,156,,,4893.1,28.6,,,,,,,,,"16,17",V-shaped; found in faint-star QLP search,2021/6/23,2021/6/23,2022/8/25
233948455,3612.01,,3,5,5,3,5,4,5,87,172.2,2,15,1,KP,KP,12.883,0.006,1,qlp-s41-tois,QLP,305.221945,59.448903,9.112,0.033,30.79,0.027,2459445.318,0.0004882,1.4822451,0.0000011,1.595,0.053,24.064054,0.002995,21920,2.75825,14.0641,0.891826,442.993,1278,115,360.313,1.911,5115,101.7,4.45,0.08,0.91,0.06,0.23,0.1,0.86,0.0996368,"14,15,17,41",TrES-5 b; found in faint-star QLP search,2021/6/23,2022/2/10,2022/8/19
317252733,3735.01,TIC 317252733.01,3,4,3,3,3,4,4,57.6,190.9,2,14,1,PC,PC,11.3032,0.006,1,qlp,QLP,55.590143,58.295332,-7.014,0.039,-10.691,0.041,2458839.259,0.0006664,3.352748,0.0001859,3.816,0.077,12.558316,0.001028,11500,0.946908,11.2377,1.13621,1178.56,1632,118,278.597,2.086,6245,106.5,4.51,0.11,1.02,0.1,0.037,0.017,1.211,0.172903,19,found in faint-star QLP search,2021/6/23,2021/6/23,2022/8/19
400432230,3791.01,TIC 400432230.01,3,4,4,3,1,4,4,46.4,130.3,2,31,0,PC,PC,11.5787,0.008,1,qlp-s41-tois,QLP,295.387706,56.217805,-4.611,0.034,-14.841,0.035,2459667.87,0.001308365,3.1833866,0.0000025,2.019,0.077,10.89008,0.002887,9980,2.65935,13.8558,0.680298,430.155,1268,125,476.831,3.8595,6405,201.7,4.27,0.09,1.39,0.06,,,1.31,0.208233,"14,15,16,20,40,41,50",found in faint-star QLP search,2021/6/23,2022/7/12,2022/8/19
88385463,3822.01,TIC 88385463.01,3,4,3,3,3,4,4,53.2,134.1,2,2,1,PC,PC,12.3381,0.01,1,qlp-s47-tois,QLP,104.603337,59.972981,-1.556,0.041,-46.481,0.038,2459601.359,0.0005792,3.1235114,0.0000036,2.578,0.109,16.993784,0.003036,15530,2.79665,13.3719,0.737736,337.765,1194,105,359.079,4.42,5376,118.6,4.37,0.08,1.04,0.06,0.277,0.064,0.93,0.115453,"20,47",found in faint-star QLP search; CTOI from Olmschenk et al. (2021),2021/6/23,2022/6/28,2022/8/19
149918151,3846.01,,3,5,5,3,5,4,5,112,200.4,1,10,0,KP,KP,12.9178,0.006,1,qlp-s48-tois,QLP,160.748095,60.964119,-23.741,0.024,-21.274,0.031,2459632.943,0.0002608,1.540776,7.00E-07,1.705,0.026,30.063872,0.001194,27310,1.09942,13.3674,1.1963,210.669,1061,161,213.771,0.837,4234,120.1,4.49,0.1,0.77,0.07,,,0.662,0.0763878,"14,21,41,48",Qatar-9 b; found in faint-star QLP search,2021/6/23,2022/7/12,2022/8/19
147890655,3849.01,,3,4,4,3,1,4,4,81.8,66,6,0,0,PC,PC,13.2705,0.007,1,qlp-s47-tois,QLP,142.086945,66.950156,-0.126,0.023,-26.746,0.036,2459605.638,0.0004084,1.2220437,9.00E-07,1.871,0.063,22.056686,0.00141,20110,1.29855,14.8723,,973.648,1556,115,489.128,4.6715,5196,122,4.38,,1,,,,0.88,,"14,20,21,40,41,47",found in faint-star QLP search; weak depth aperture correlation,2021/6/23,2022/6/28,2022/8/19
125552076,3856.01,,3,4,4,3,1,4,4,80.1,184.8,6,5,0,PC,PC,11.655,0.007,1,qlp-s48-tois,QLP,145.222922,27.950158,-20.972,0.064,-5.579,0.052,2459631.885,0.0003401,2.0436029,0.0000013,1.513,0.077,14.185118,0.004147,12980,3.81919,13.3605,0.771249,321.632,1179,110,314.443,4.617,5568,129.4,4.32,0.08,1.13,0.06,,,0.98,0.12984,"21,48",found in faint-star QLP search,2021/6/23,2022/7/12,2022/8/19
99330090,3883.01,,5,5,5,5,5,5,5,43.1,165,0,9,1,PC,FP,11.1693,0.007,1,qlp,QLP,189.828966,59.703485,-14.752,0.04,3.149,0.034,2458925.121,0.0002796,7.0078932,0.0000166,3.176,0.071,15.527965,0.000937,14200,0.862738,12.8486,0.555458,192.684,1037,192,295.431,1.838,6307,121.6,4.48,0.09,1.06,0.05,,,1.24,0.183974,"15,21,22",found in faint-star QLP search,2021/6/23,2021/6/23,2022/8/19
950525831,3889.01,,3,4,3,3,1,4,4,75.8,193.7,2,0,0,PC,PC,12.4244,0.007,1,qlp-s48-tois,QLP,180.258934,55.846201,-28.883,0.037,-36.671,0.039,2459635.026,0.0002882,2.5228506,0.0000011,2.15,0.04,23.376029,0.000622,21300,0.573301,12.9082,0.775932,307.773,1166,107,301.63,2.2145,5294,119.8,4.56,0.08,0.84,0.05,,,0.91,0.109277,"15,21,22,41,48",found in faint-star QLP search; 2 stars in pixel,2021/6/23,2022/7/12,2022/8/19
